sentiment,ID,Time,none,username,Text,text_clean,text_normalized,text_lemma,text_nouns,text_adjectives,text_verbs,text_nav,no_tokens
4,1467842200,Mon Apr 06 22:28:02 PDT 2009,NO_QUERY,j_killa,"wow that was neat, thanks God! OVERITNOW&lt;3  i apologize for sharing my spiritual moment with the general public of Twitter ","wow that was neat, thanks God! OVERITNOW<  i apologize for sharing my spiritual moment with the general public of Twitter ",wow neat thanks god overitnow < apologize sharing spiritual moment general public twitter,wow neat thank god overitnow < apologize share spiritual moment general public twitter,thank god overitnow moment twitter,neat spiritual general public,apologize share,thank god overitnow moment twitter neat spiritual general public apologize share,13.0
4,1467842207,Mon Apr 06 22:28:02 PDT 2009,NO_QUERY,bradjmh,... 31 days until I leave for Ontario!! ,...  days until I leave for Ontario!! ,. days leave ontario !!,. day leave ontario ! !,day ontario,,leave,day ontario leave,6.0
4,1467842254,Mon Apr 06 22:28:03 PDT 2009,NO_QUERY,TokyoChik,Just spoke with my fam in #Japan via #Skype! Love to see my little 16-mo-old nephew growing! ,Just spoke with my fam in #Japan via #Skype! Love to see my little -mo-old nephew growing! ,spoke fam japan via skype ! love see little - mo - old nephew growing !,speak fam japan via skype ! love see little - mo - old nephew grow !,fam japan skype love mo nephew,little old,speak see grow,fam japan skype love mo nephew little old speak see grow,16.0
4,1467842373,Mon Apr 06 22:28:07 PDT 2009,NO_QUERY,zoetunstall,@LissyM ahh i only just saw you'd written that where does it tell you that someones spoken to you? this sucks but mcfly got it haha loser ,@LissyM ahh i only just saw you'd written that where does it tell you that someones spoken to you? this sucks but mcfly got it haha loser ,lissym ahh saw youd written tell someones spoken ? sucks mcfly got haha loser,lissym ahh see -PRON- would write tell someone speak ? suck mcfly get haha loser,lissym ahh someone mcfly haha loser,,see would write tell speak suck get,lissym ahh someone mcfly haha loser see would write tell speak suck get,15.0
4,1467842385,Mon Apr 06 22:28:04 PDT 2009,NO_QUERY,killregrets,@KaciMaureen holy laundry woman! ,@KaciMaureen holy laundry woman! ,kacimaureen holy laundry woman,kacimaureen holy laundry woman,kacimaureen holy laundry woman,,,kacimaureen holy laundry woman,4.0
4,1467842401,Mon Apr 06 22:28:05 PDT 2009,NO_QUERY,daniAWESOME,"@iamdiddy I hate it too, but I just got back from the trainer. Go! ","@iamdiddy I hate it too, but I just got back from the trainer. Go! ",iamdiddy hate got back trainer . go !,iamdiddy hate get back trainer . go !,iamdiddy hate trainer,,get go,iamdiddy hate trainer get go,8.0
4,1467842583,Mon Apr 06 22:28:07 PDT 2009,NO_QUERY,Kacoote,@markhoppus lol youï¿½re so fucking funny ,@markhoppus lol youï¿½re so fucking funny ,markhoppus lol ¿ ½re fucking funny,markhoppus lol ¿ ½re fucking funny,markhoppus ¿ ½re,fucking funny,lol,markhoppus ¿ ½re fucking funny lol,6.0
4,1467842639,Mon Apr 06 22:28:08 PDT 2009,NO_QUERY,awildirishrose,"working on setting up my ipod touch, which as of today is officially mine!! ","working on setting up my ipod touch, which as of today is officially mine!! ",working setting ipod touch today officially mine !,work set ipod touch today officially -PRON- !,ipod touch today,,work set,ipod touch today work set,8.0
4,1467842664,Mon Apr 06 22:28:08 PDT 2009,NO_QUERY,manuscrypts,@nikhilnarayanan saw the tvc yesterday.. worked for me ,@nikhilnarayanan saw the tvc yesterday.. worked for me ,nikhilnarayanan saw tvc yesterday . worked,nikhilnarayanan see tvc yesterday . work,nikhilnarayanan tvc yesterday,,see work,nikhilnarayanan tvc yesterday see work,6.0
4,1467842693,Mon Apr 06 22:28:09 PDT 2009,NO_QUERY,_LLcoolV_,Jon could totally say Mannies and Peddies and I would shut my fat face about it.  ,Jon could totally say Mannies and Peddies and I would shut my fat face about it.  ,jon could totally say mannies peddies would shut fat face,jon could totally say mannie peddie would shut fat face,jon mannie peddie face,fat,could say would shut,jon mannie peddie face fat could say would shut,10.0
4,1467842734,Mon Apr 06 22:28:10 PDT 2009,NO_QUERY,bobbibillard,"@magopus Hahaha! Well if they ever run out of ideas, I'm nominating you to come up with some good ones. ","@magopus Hahaha! Well if they ever run out of ideas, I'm nominating you to come up with some good ones. ","magopus hahaha well ever run ideas , ' nominating come good ones .","magopus hahaha well ever run idea , ' nominate come good one .",magopus hahaha idea one,good,run nominate come,magopus hahaha idea one good run nominate come,13.0
4,1467842808,Mon Apr 06 22:28:11 PDT 2009,NO_QUERY,vietca,A friend feels like a beer on a Monday night. That's never good. But beer is always good. Always. ,A friend feels like a beer on a Monday night. That's never good. But beer is always good. Always. ,friend feels like beer monday night thats never good . beer always good . always .,friend feel like beer monday night that s never good . beer always good . always .,friend beer monday night beer,good good,feel s,friend beer monday night beer good good feel s,17.0
4,1467842846,Mon Apr 06 22:28:11 PDT 2009,NO_QUERY,jurgen,"@hopeinhell One usually follows the other, no? ","@hopeinhell One usually follows the other, no? ",hopeinhell one usually follows ?,hopeinhell one usually follow ?,,,follow,follow,5.0
4,1467842887,Mon Apr 06 22:28:12 PDT 2009,NO_QUERY,angelaleeds,"@special72 Thanks, Special 72!  ","@special Thanks, Special !  ",special thanks special !,special thank special !,thank,special special,,thank special special,4.0
4,1467842919,Mon Apr 06 22:28:13 PDT 2009,NO_QUERY,lancer1993,"Good luck for Lauren and the rest of the cast of TBS, can't wait for something to leak ","Good luck for Lauren and the rest of the cast of TBS, can't wait for something to leak ",good luck lauren rest cast tbs cant wait something leak,good luck lauren rest cast tbs can not wait something leak,luck lauren rest cast tbs leak,good,can wait,luck lauren rest cast tbs leak good can wait,11.0
4,1467842961,Mon Apr 06 22:28:13 PDT 2009,NO_QUERY,_Katxx,"Shoot For The Moon! Even if you miss, you'll land among the stars. ","Shoot For The Moon! Even if you miss, you'll land among the stars. ",shoot moon even miss ' land among stars .,shoot moon even miss ' land among star .,moon miss land star,,shoot,moon miss land star shoot,9.0
4,1467842970,Mon Apr 06 22:28:15 PDT 2009,NO_QUERY,GraziellaB,"@JohnHays hmm, that I don't agree with entirely because I am most creative &amp; vibrant @ night for some reason...but I need 2 sleep too ","@JohnHays hmm, that I don't agree with entirely because I am most creative & vibrant @ night for some reason...but I need  sleep too ",johnhays hmm ' agree entirely creative & vibrant @ night reason ... need sleep,johnhays hmm ' agree entirely creative & vibrant @ night reason ... need sleep,johnhays vibrant @ night reason sleep,creative,agree need,johnhays vibrant @ night reason sleep creative agree need,14.0
4,1467842991,Mon Apr 06 22:28:14 PDT 2009,NO_QUERY,djsyncity,@izzakizza nada just tryna holla holla.   hows the mixtape coming up?,@izzakizza nada just tryna holla holla.   hows the mixtape coming up?,izzakizza nada tryna holla holla hows mixtape coming ?,izzakizza nada tryna holla holla how s mixtape come ?,izzakizza nada holla holla s mixtape,,come,izzakizza nada holla holla s mixtape come,10.0
4,1467842996,Mon Apr 06 22:28:14 PDT 2009,NO_QUERY,sprocket2cog,@aussie_ali  yep it makes it so much easier to get points across in 140 ,@aussie ali  yep it makes it so much easier to get points across in  ,aussie ali yep makes much easier get points across,aussie ali yep make much easy get point across,aussie ali yep point,easy,make,aussie ali yep point easy make,9.0
4,1467843020,Mon Apr 06 22:28:15 PDT 2009,NO_QUERY,ninjamoeba,"@snarkattack  The freezer-worthy @amoir has already given it her scholarly attention, but I suppose another set of eyes could hurt not.","@snarkattack  The freezer-worthy @amoir has already given it her scholarly attention, but I suppose another set of eyes could hurt not.","snarkattack freezerworthy @ amoir already given scholarly attention , suppose another set eyes could hurt .","snarkattack freezerworthy @ amoir already give scholarly attention , suppose another set eye could hurt .",snarkattack freezerworthy amoir attention eye,scholarly,give suppose set could hurt,snarkattack freezerworthy amoir attention eye scholarly give suppose set could hurt,16.0
4,1467843151,Mon Apr 06 22:28:16 PDT 2009,NO_QUERY,SheezeyCheese,http://twitpic.com/2y2jf - my cupcakes , - my cupcakes ,cupcakes,cupcakes,cupcakes,,,cupcakes,1.0
4,1467843275,Mon Apr 06 22:28:19 PDT 2009,NO_QUERY,purplehayz,"@purrplexa And its a wonderful thing!  I'm all in favor of using the entire English language (shit, I use #expletives too, I think) ","@purrplexa And its a wonderful thing!  I'm all in favor of using the entire English language (shit, I use #expletives too, I think) ","purrplexa wonderful thing ' favor using entire english language ( shit , use # expletives , think )","purrplexa wonderful thing ' favor use entire english language ( shit , use # expletive , think )",purrplexa thing favor language shit # expletive,wonderful entire english,use use think,purrplexa thing favor language shit # expletive wonderful entire english use use think,18.0
4,1467843304,Mon Apr 06 22:28:19 PDT 2009,NO_QUERY,agilepulse,@mynameisgerard haha! i'm not saying u should try it.. but maybe u should ,@mynameisgerard haha! i'm not saying u should try it.. but maybe u should ,mynameisgerard haha ' saying u try .. maybe u,mynameisgerard haha ' say u try .. maybe u,mynameisgerard haha u,,say try,mynameisgerard haha u say try,9.0
4,1467843308,Mon Apr 06 22:28:19 PDT 2009,NO_QUERY,itsbushrax,"back from school, long walk! its flippin cold outside  2 days ago it was sunny, next day raining, and today snowing!","back from school, long walk! its flippin cold outside   days ago it was sunny, next day raining, and today snowing!","back school long walk flippin cold outside days ago sunny , next day raining , today snowing !","back school long walk flippin cold outside day ago sunny , next day raining , today snow !",back school day day raining today,cold sunny next,walk flippin snow,back school day day raining today cold sunny next walk flippin snow,18.0
4,1467843338,Mon Apr 06 22:28:20 PDT 2009,NO_QUERY,PennyLanes2,@sisterpatterson I just ate raw cookie dough out of a tub and now to bed. We must be kindred spirits ,@sisterpatterson I just ate raw cookie dough out of a tub and now to bed. We must be kindred spirits ,sisterpatterson ate raw cookie dough tub bed must kindred spirits,sisterpatterson eat raw cookie dough tub bed must kindred spirit,sisterpatterson cookie dough tub bed spirit,raw,eat must kindred,sisterpatterson cookie dough tub bed spirit raw eat must kindred,10.0
4,1467843424,Mon Apr 06 22:28:21 PDT 2009,NO_QUERY,AshyMae87,"@JonathanRKnight : agreed. internet? random. but i like random. watched dirty dancing, great movie, i thought of your song..  nighty night","@JonathanRKnight : agreed. internet? random. but i like random. watched dirty dancing, great movie, i thought of your song..  nighty night","jonathanrknight agreed . internet ? random . like random . watched dirty dancing , great movie , thought song .. nighty night","jonathanrknight agree . internet ? random . like random . watch dirty dancing , great movie , think song .. nighty night",jonathanrknight internet dancing movie song night,random random dirty great nighty,agree watch think,jonathanrknight internet dancing movie song night random random dirty great nighty agree watch think,22.0
4,1467843441,Mon Apr 06 22:28:21 PDT 2009,NO_QUERY,iGraves,@blooms5887 Just use Tweetdeck and you can update facebook and twitter at the same time ,@blooms Just use Tweetdeck and you can update facebook and twitter at the same time ,blooms use tweetdeck update facebook twitter time,blooms use tweetdeck update facebook twitter time,blooms tweetdeck update facebook twitter time,,use,blooms tweetdeck update facebook twitter time use,7.0
4,1467843504,Mon Apr 06 22:28:22 PDT 2009,NO_QUERY,ladyfox14,"@firestoned - Dude, stars are always awesome.    Surprised to see you tweeting.","@firestoned - Dude, stars are always awesome.    Surprised to see you tweeting.","firestoned dude , stars always awesome . surprised see tweeting .","firestoned dude , star always awesome . surprised see tweet .",dude star,firestoned awesome surprised,see tweet,dude star firestoned awesome surprised see tweet,11.0
4,1467843553,Mon Apr 06 22:28:23 PDT 2009,NO_QUERY,Mike_Brenner,@nsastrasasmita k. i'll try to figure it out. i'm gonna go to bed. night night  ,@nsastrasasmita k. i'll try to figure it out. i'm gonna go to bed. night night  ,nsastrasasmita k ' try figure . ' gonna go bed . night night,nsastrasasmita k ' try figure . ' go to go bed . night night,nsastrasasmita k figure bed night night,,try go go,nsastrasasmita k figure bed night night try go go,14.0
4,1467843554,Mon Apr 06 22:28:23 PDT 2009,NO_QUERY,SerendipityMuse,amazing night with llama and malcolm and megan&lt;---fuck the theatre! ,amazing night with llama and malcolm and megan<---fuck the theatre! ,amazing night llama malcolm megan -- fuck theatre !,amazing night llama malcolm megan -- fuck theatre !,night llama malcolm megan fuck theatre,amazing,,night llama malcolm megan fuck theatre amazing,9.0
4,1467843590,Mon Apr 06 22:28:23 PDT 2009,NO_QUERY,BajaHyena,@kayotae Just had a martini myself. ,@kayotae Just had a martini myself. ,kayotae martini,kayotae martini,kayotae martini,,,kayotae martini,2.0
4,1467843613,Mon Apr 06 22:28:24 PDT 2009,NO_QUERY,molllyb143,city all day soo happy to be home. school in the morning ,city all day soo happy to be home. school in the morning ,city day soo happy home school morning,city day soo happy home school morning,city day soo happy home school morning,,,city day soo happy home school morning,7.0
4,1467843663,Mon Apr 06 22:28:25 PDT 2009,NO_QUERY,jazminepearl,My spring break= watching moviess all day everyday for a week ,My spring break= watching moviess all day everyday for a week ,spring break watching moviess day everyday week,spring break watch moviess day everyday week,spring break moviess day week,everyday,watch,spring break moviess day week everyday watch,7.0
4,1467843689,Mon Apr 06 22:28:25 PDT 2009,NO_QUERY,ashleyxtellez,@PushPlayNICK &quot;Grandpa wants an ice chest and some beef.&quot;  George Lopez rulesss!,@PushPlayNICK &quot;Grandpa wants an ice chest and some beef.&quot;  George Lopez rulesss!,pushplaynick quot ; grandpa wants ice chest beef .& quot ; george lopez rulesss !,pushplaynick quot ; grandpa want ice chest beef . & quot ; george lopez rulesss !,pushplaynick quot grandpa ice chest beef quot george lopez rulesss,,want,pushplaynick quot grandpa ice chest beef quot george lopez rulesss want,16.0
